eam|eam_loto|eam_loto_work_order_id_fkey|work_order_id|eam_work_orders|work_order_id
eam|eam_maintenance_costs|eam_maintenance_costs_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_maintenance_costs|eam_maintenance_costs_component_id_fkey|component_id|eam_components|component_id
eam|eam_maintenance_costs|eam_maintenance_costs_work_order_id_fkey|work_order_id|eam_work_orders|work_order_id
eam|eam_meter_assignments|eam_meter_assignments_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_meter_assignments|eam_meter_assignments_component_id_fkey|component_id|eam_components|component_id
eam|eam_meter_assignments|eam_meter_assignments_meter_id_fkey|meter_id|eam_meters|meter_id
eam|eam_ml_models|eam_ml_models_parent_model_id_fkey|parent_model_id|eam_ml_models|model_id
eam|eam_notifications|eam_notifications_alert_id_fkey|alert_id|eam_alerts|alert_id
eam|eam_optimization_solutions|eam_optimization_solutions_problem_id_fkey|problem_id|eam_optimization_problems|problem_id
eam|eam_ortools_problems|eam_ortools_problems_problem_id_fkey|problem_id|eam_optimization_problems|problem_id
eam|eam_permits|eam_permits_functional_location_id_fkey|functional_location_id|eam_functional_locations|functional_location_id
eam|eam_permits|eam_permits_work_order_id_fkey|work_order_id|eam_work_orders|work_order_id
eam|eam_physical_locations|eam_physical_locations_functional_location_id_fkey|functional_location_id|eam_functional_locations|functional_location_id
eam|eam_physical_locations|eam_physical_locations_parent_location_id_fkey|parent_location_id|eam_physical_locations|physical_location_id
eam|eam_pm_assignments|eam_pm_assignments_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_pm_assignments|eam_pm_assignments_pm_template_id_fkey|pm_template_id|eam_pm_templates|pm_template_id
eam|eam_pm_schedule_optimized|eam_pm_schedule_optimized_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_pm_schedule_optimized|eam_pm_schedule_optimized_pm_sched_problem_id_fkey|pm_sched_problem_id|eam_pm_scheduling_problems|pm_sched_problem_id
eam|eam_pm_schedule_optimized|eam_pm_schedule_optimized_pm_schedule_id_fkey|pm_schedule_id|eam_pm_schedules|pm_schedule_id
eam|eam_pm_schedule_optimized|eam_pm_schedule_optimized_pm_template_id_fkey|pm_template_id|eam_pm_templates|pm_template_id
eam|eam_pm_schedule_optimized|eam_pm_schedule_optimized_technician_id_fkey|technician_id|eam_technicians|technician_id
eam|eam_pm_schedules|eam_pm_schedules_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_pm_schedules|eam_pm_schedules_pm_assignment_id_fkey|pm_assignment_id|eam_pm_assignments|pm_assignment_id
eam|eam_pm_schedules|eam_pm_schedules_pm_template_id_fkey|pm_template_id|eam_pm_templates|pm_template_id
eam|eam_pm_schedules|eam_pm_schedules_work_order_id_fkey|work_order_id|eam_work_orders|work_order_id
eam|eam_pm_scheduling_problems|eam_pm_scheduling_problems_problem_id_fkey|problem_id|eam_optimization_problems|problem_id
eam|eam_pm_templates|eam_pm_templates_asset_type_id_fkey|asset_type_id|eam_asset_types|asset_type_id
eam|eam_pm_templates|eam_pm_templates_work_order_type_code_fkey|work_order_type_code|eam_work_order_types|work_order_type_code
eam|eam_predictions|eam_predictions_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_predictions|eam_predictions_component_id_fkey|component_id|eam_components|component_id
