core|role_permissions|idx_role_permissions_permission_id|CREATE INDEX idx_role_permissions_permission_id ON core.role_permissions USING btree (permission_id)|f
core|role_permissions|idx_role_permissions_role_id|CREATE INDEX idx_role_permissions_role_id ON core.role_permissions USING btree (role_id)|f
core|roles|roles_role_code_unique|CREATE UNIQUE INDEX roles_role_code_unique ON core.roles USING btree (role_code)|t
core|sites|idx_core_sites_type|CREATE INDEX idx_core_sites_type ON core.sites USING btree (site_type)|f
core|sites|sites_site_code_key|CREATE UNIQUE INDEX sites_site_code_key ON core.sites USING btree (site_code)|t
core|system_config|system_config_config_key_key|CREATE UNIQUE INDEX system_config_config_key_key ON core.system_config USING btree (config_key)|t
core|tenants|tenants_tenant_code_key|CREATE UNIQUE INDEX tenants_tenant_code_key ON core.tenants USING btree (tenant_code)|t
core|user_org_assignments|idx_uo_assign_company|CREATE INDEX idx_uo_assign_company ON core.user_org_assignments USING btree (company_id)|f
core|user_org_assignments|idx_uo_assign_site|CREATE INDEX idx_uo_assign_site ON core.user_org_assignments USING btree (site_id)|f
core|user_org_assignments|idx_uo_assign_user|CREATE INDEX idx_uo_assign_user ON core.user_org_assignments USING btree (user_id)|f
core|user_org_assignments|user_org_assignments_user_id_company_id_site_id_key|CREATE UNIQUE INDEX user_org_assignments_user_id_company_id_site_id_key ON core.user_org_assignments USING btree (user_id, company_id, site_id)|t
core|user_profiles|idx_user_profiles_user_id|CREATE INDEX idx_user_profiles_user_id ON core.user_profiles USING btree (user_id)|f
core|user_profiles|user_profiles_user_id_unique|CREATE UNIQUE INDEX user_profiles_user_id_unique ON core.user_profiles USING btree (user_id)|t
core|user_roles|idx_user_roles_role_id|CREATE INDEX idx_user_roles_role_id ON core.user_roles USING btree (role_id)|f
core|user_roles|idx_user_roles_user_id|CREATE INDEX idx_user_roles_user_id ON core.user_roles USING btree (user_id)|f
core|users|idx_core_users_email|CREATE INDEX idx_core_users_email ON core.users USING btree (email)|f
core|users|idx_users_email|CREATE INDEX idx_users_email ON core.users USING btree (email)|f
core|users|users_email_key|CREATE UNIQUE INDEX users_email_key ON core.users USING btree (email)|t
core|users|users_username_key|CREATE UNIQUE INDEX users_username_key ON core.users USING btree (username)|t
core|warehouses|idx_core_wh_site|CREATE INDEX idx_core_wh_site ON core.warehouses USING btree (site_id)|f
core|warehouses|idx_warehouses_site|CREATE INDEX idx_warehouses_site ON core.warehouses USING btree (site_id)|f
core|warehouses|uq_site_warehouse|CREATE UNIQUE INDEX uq_site_warehouse ON core.warehouses USING btree (site_id, warehouse_code)|t
eam|__drizzle_migrations|__drizzle_migrations_hash_key|CREATE UNIQUE INDEX __drizzle_migrations_hash_key ON eam.__drizzle_migrations USING btree (hash)|t
eam|eam_ai_agent_logs|idx_eam_ai_agent_logs_agent|CREATE INDEX idx_eam_ai_agent_logs_agent ON eam.eam_ai_agent_logs USING btree (agent_name)|f
eam|eam_ai_agent_logs|idx_eam_ai_agent_logs_status|CREATE INDEX idx_eam_ai_agent_logs_status ON eam.eam_ai_agent_logs USING btree (status)|f
eam|eam_ai_agent_logs|idx_eam_ai_agent_logs_thread|CREATE INDEX idx_eam_ai_agent_logs_thread ON eam.eam_ai_agent_logs USING btree (thread_id)|f
